TÍTULO DA TABELA,TÍTULO DA NOTA,LINK,DATA DE PUBLICAÇÃO,HORÁRIO DE PUBLICAÇÃO,DATA DE ATUALIZAÇÃO,HORÁRIO DE ATUALIZAÇÃO,ANO,MÊS,NÚMERO DA NOTA,CATEGORIA
Notas à Imprensa - Itamaraty,"Reunião Ministerial dos países do G4 (Alemanha, Brasil, Índia e Japão) – Declaração Conjunta à Imprensa – 11 de fevereiro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-ministerial-dos-paises-do-g4-alemanha-brasil-india-e-japao-declaracao-conjunta-a-imprensa-11-de-fevereiro-de-2011,11/02/2011,23h14,31/10/2022,17h24,2011,Fevereiro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Ministro Antonio de Aguiar Patriota ao Haiti – Porto Príncipe, 12 e 13 de fevereiro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-antonio-de-aguiar-patriota-ao-haiti-porto-principe-12-e-13-de-fevereiro-de-2011,11/02/2011,18h19,31/10/2022,17h24,2011,Fevereiro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Situação Política no Egito,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/situacao-politica-no-egito,11/02/2011,15h47,31/10/2022,17h24,2011,Fevereiro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Discurso do Ministro Antonio de Aguiar Patriota por ocasião do Debate Aberto de Alto Nível do Conselho de Segurança das Nações Unidas sobre a interdependência entre segurança e desenvolvimento – Nova York, 11 de fevereiro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/discurso-do-ministro-antonio-de-aguiar-patriota-no-debate-aberto-de-alto-nivel-do-conselho-de-seguranca-das-nacoes-unidas-sobre-a-interdependencia-entre-seguranca-e-desenvolvimento-nova-york-11-de-fevereiro-de-2011,11/02/2011,15h27,31/10/2022,17h44,2011,Fevereiro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Memorando de Entendimento entre a Agência Brasileira de Cooperação (ABC) do Ministério das Relações Exteriores da República Federativa do Brasil e a Agência dos Estados Unidos para o Desenvolvimento Internacional (USAID),https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/memorando-de-entendimento-entre-a-agencia-brasileira-de-cooperacao-abc-do-ministerio-das-relacoes-exteriores-da-republica-federativa-do-brasil-e-a-agencia-dos-estados-unidos-para-o-desenvolvimento-internacional-usaid,10/02/2011,15h14,31/10/2022,17h24,2011,Fevereiro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,V Diálogo de Parceria Econômica entre o Ministério das Relações Exteriores e o Departamento de Estado norte-americano,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/v-dialogo-de-parceria-economica-entre-o-ministerio-das-relacoes-exteriores-e-o-departamento-de-estado-norte-americano,09/02/2011,18h07,31/10/2022,17h24,2011,Fevereiro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Ministro Antonio de Aguiar Patriota às Nações Unidas – Nova York, 10 e 11 de fevereiro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-antonio-de-aguiar-patriota-as-nacoes-unidas-nova-york-10-e-11-de-fevereiro-de-2011,09/02/2011,17h36,31/10/2022,17h24,2011,Fevereiro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Entrada em Vigor do Novo Acordo Internacional do Café,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/entrada-em-vigor-do-novo-acordo-internacional-do-cafe,09/02/2011,17h33,31/10/2022,17h24,2011,Fevereiro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Resultados do Referendo sobre o Sul do Sudão,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/resultados-do-referendo-sobre-o-sul-do-sudao,08/02/2011,17h05,31/10/2022,17h24,2011,Fevereiro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Incidentes entre Tailândia e Camboja,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/incidentes-entre-tailandia-e-camboja,08/02/2011,17h03,31/10/2022,17h24,2011,Fevereiro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Eleições no Haiti,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/eleicoes-no-haiti,04/02/2011,19h57,31/10/2022,17h24,2011,Fevereiro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Terremoto no Japão – Doação brasileira às vítimas e atendimento aos brasileiros,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/terremoto-no-japao-doacao-brasileira-as-vitimas-e-atendimento-aos-brasileiros,18/03/2011,21h04,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Presidente dos Estados Unidos da América, Barack Obama – Brasília, 19 de março de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-presidente-dos-estados-unidos-da-america-barack-obama-brasilia-19-de-marco-de-2011,18/03/2011,17h46,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Presidente dos Estados Unidos da América, Barack Obama – Brasília, 19 de março de 2011 – Programa de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-presidente-dos-estados-unidos-da-america-barack-obama-brasilia-19-de-marco-de-2011-programa-de-imprensa,18/03/2011,17h21,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Fórum de Bo’Ao, China – 15 de abril de 2011 – Credenciamento de imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/forum-de-bo-ao-china-15-de-abril-de-2011-credenciamento-de-imprensa,18/03/2011,11h54,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Aprovação da Resolução 1973 do Conselho de Segurança da ONU sobre a Líbia,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/aprovacao-da-resolucao-1973-do-conselho-de-seguranca-da-onu-sobre-a-libia,17/03/2011,21h19,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Situação no Bahrein,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/situacao-no-bareine-marco,17/03/2011,19h39,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Presidente dos Estados Unidos da América, Barack Obama – Brasília, 19 de março de 2011 – Entrega de credenciais",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-presidente-dos-estados-unidos-da-america-barack-obama-brasilia-19-de-marco-de-2011-entrega-de-credenciais,17/03/2011,17h07,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Recomendação a viajantes ao Japão,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/recomendacao-a-viajantes-ao-japao,14/03/2011,17h28,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Cúpula de Chefes de Estado e de Governo do BRICS – Sanya, China, 14 de abril de 2011 –  Credenciamento de imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/cupula-de-chefes-de-estado-e-de-governo-do-brics-sanya-china-14-de-abril-de-2011-credenciamento-de-imprensa,14/03/2011,11h54,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Participação do Ministro Antonio de Aguiar Patriota no Encontro Empresarial Brasil-Uruguai – 14 de março de 2011,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-ministro-antonio-de-aguiar-patriota-no-encontro-empresarial-brasil-uruguai-14-de-marco-de-2011,11/03/2011,20h42,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Terremoto no Japão,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/terremoto-no-japao,11/03/2011,12h27,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Reunião Extraordinária do Conselho de Ministros das Relações Exteriores da UNASUL – Quito, 11 de março de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-extraordinaria-do-conselho-de-ministros-das-relacoes-exteriores-da-unasul-quito-11-de-marco-de-2011,11/03/2011,12h11,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Sétima Reunião da Comissão Mista Trilateral do Fórum IBAS – Nova Délhi, 8 de março de 2011 – Declaração sobre a Situação do Oriente Médio e Norte da África [Inglês]",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/setima-reuniao-da-comissao-mista-trilateral-do-forum-ibas-nova-delhi-8-de-marco-de-2011-declaracao-sobre-a-situacao-do-oriente-medio-e-norte-da-africa,08/03/2011,11h50,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Sétima Reunião da Comissão Mista Trilateral do Fórum IBAS – Comunicado Ministerial – Nova Délhi, 8 de março de 2011 [Inglês]",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/setima-reuniao-da-comissao-mista-trilateral-do-forum-ibas-comunicado-ministerial-nova-delhi-no-dia-8-de-marco-de-2011,08/03/2011,11h48,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Declaração Conjunta emitida por ocasião da visita do Ministro Antonio de Aguiar Patriota à República da Índia – Nova Délhi, 8 de março de 2011 [Inglês]",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-emitida-por-ocasiao-da-visita-do-ministro-antonio-de-aguiar-patriota-a-republica-da-india-nova-delhi-8-de-marco-de-2011,08/03/2011,11h44,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Ministro Antonio de Aguiar Patriota ao Sri Lanka – Colombo, 7 de março de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-antonio-de-aguiar-patriota-ao-sri-lanka-colombo-7-de-marco-de-2011,06/03/2011,07h23,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Ministro Antonio de Aguiar Patriota ao Estado do Catar – Doha, 9 de março de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-antonio-de-aguiar-patriota-ao-estado-do-qatar-doha-9-de-marco-de-2011,04/03/2011,18h19,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Consultas entre Brasil e EUA sobre os compromissos assumidos no âmbito do Acordo-Quadro decorrente do contencioso do algodão,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/consultas-entre-brasil-e-eua-sobre-os-compromissos-assumidos-no-ambito-do-acordo-quadro-decorrente-do-contencioso-do-algodao,04/03/2011,17h52,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Situação nos países árabes,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/situacao-nos-paises-arabes,04/03/2011,11h15,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Atos assinados por ocasião da visita do Primeiro-Ministro da República Democrática de Timor-Leste, Xanana Gusmão, ao Brasil – 2 a 5 de março de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-ocasiao-da-visita-do-primeiro-ministro-da-republica-democratica-de-timor-leste-xanana-gusmao-ao-brasil-2-a-5-de-marco-de-2011,03/03/2011,13h32,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Primeiro-Ministro da República Democrática de  Timor-Leste, Xanana Gusmão, ao Brasil – 2 a 5 de março de 2011 – Declaração Conjunta",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-primeiro-ministro-da-republica-democratica-de-timor-leste-xanana-gusmao-ao-brasil-2-a-5-de-marco-de-2011-declaracao-conjunta,03/03/2011,13h16,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Calendário de eventos do mês de março de 2011,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-do-mes-de-marco-de-2011,03/03/2011,12h08,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Inundações na Bolívia,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/inundacoes-na-bolivia,02/03/2011,18h54,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Presidente dos Estados Unidos da América, Barack Obama – Brasília e Rio de Janeiro, 19 e 20 de março de 2011 – Credenciamento de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-presidente-dos-estados-unidos-da-america-barack-obama-brasilia-e-rio-de-janeiro-19-e-20-de-marco-de-2011-credenciamento-de-imprensa,02/03/2011,11h43,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Primeiro-Ministro de Timor-Leste, Xanana Gusmão – Brasília, 2 a 5 de março de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-primeiro-ministro-do-timor-leste-xanana-gusmao-brasilia-2-a-5-de-marco-de-2011,02/03/2011,10h56,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Ministro Antonio de Aguiar Patriota à China – Pequim, 3 e 4 de março de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-antonio-de-aguiar-patriota-a-china-pequim-3-e-4-de-marco-de-2011,01/03/2011,19h52,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Participação do Ministro das Relações Exteriores na Cúpula da Comunidade do Caribe – Granada, 25 e 26 de fevereiro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-ministro-das-relacoes-exteriores-na-cupula-da-comunidade-do-caribe-granada-25-e-26-de-fevereiro-de-2011,01/03/2011,10h16,31/10/2022,17h25,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Explicação de voto do Brasil na Sessão Especial do Conselho de Segurança sobre a Situação na Líbia – Nova York, 26 de fevereiro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/explicacao-de-voto-do-brasil-na-sessao-especial-do-conselho-de-seguranca-sobre-a-situacao-na-libia-nova-york-26-de-fevereiro-de-2011,28/02/2011,10h15,31/10/2022,17h25,2011,Fevereiro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Operação de evacuação de cidadãos brasileiros da Líbia,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/operacao-de-evacuacao-de-cidadaos-brasileiros-da-libia,25/02/2011,17h49,31/10/2022,17h25,2011,Fevereiro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Primeiro-Ministro de Timor-Leste, Xanana Gusmão – Brasília e São Paulo, 2 a 5 de março de 2011 – Credenciamento de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-primeiro-ministro-de-timor-leste-xanana-gusmao-brasilia-e-sao-paulo-2-a-5-de-marco-de-2011-credenciamento-de-imprensa,25/02/2011,12h00,31/10/2022,17h24,2011,Fevereiro,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Ato assinado por ocasião da visita ao Brasil do Ministro dos Transportes, Construções e Desenvolvimento Urbano da Alemanha, Peter Ramsauer – Brasília, 31 de março de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/ato-assinado-por-ocasiao-da-visita-ao-brasil-do-ministro-dos-transportes-construcoes-e-desenvolvimento-urbano-da-alemanha-peter-ramsauer-brasilia-31-de-marco-de-2011,31/03/2011,20h13,31/10/2022,17h26,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Secretário do Exterior do Reino Unido, William Hague – Rio de Janeiro, 7 de abril de 2011 – Credenciamento de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-secretario-do-exterior-do-reino-unido-william-hague-rio-de-janeiro-7-de-abril-de-2011-credenciamento-de-imprensa,31/03/2011,18h27,31/10/2022,17h26,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Ministro Antonio de Aguiar Patriota ao Chile – Santiago, 1º de abril de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-antonio-de-aguiar-patriota-ao-chile-santiago-1-de-abril-de-2011,31/03/2011,11h38,31/10/2022,17h26,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Representante Especial do Secretário-Geral das Nações Unidas na Guiné-Bissau, Embaixador Joseph Mutaboba – Brasília, 31 de março de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-representante-especial-do-secretario-geral-das-nacoes-unidas-na-guine-bissau-embaixador-joseph-mutaboba,31/03/2011,03h00,31/10/2022,17h26,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil da Ministra dos Negócios Estrangeiros da Dinamarca, Lene Espersen – Brasília e São Paulo, 30 de março a 1º de abril de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-da-ministra-dos-negocios-estrangeiros-da-dinamarca-lene-espersen,30/03/2011,17h13,31/10/2022,17h26,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Ato assinado por ocasião da visita ao Brasil do Ministro dos Negócios Estrangeiros da Noruega, Jonas Gahr Støre – Brasília, 30 de março de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/ato-assinado-por-ocasiao-da-visita-ao-brasil-do-ministro-dos-negocios-estrangeiros-da-noruega-jonas-gahr-store-brasilia-30-de-marco-de-2011,30/03/2011,03h00,31/10/2022,17h26,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Ministro dos Negócios Estrangeiros da Noruega, Jonas Gahr Støre – Brasília, 30 de março de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-ministro-dos-negocios-estrangeiros-da-noruega-jonas-gahr-store-brasilia-30-03-2011,29/03/2011,15h55,31/10/2022,17h26,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Viagem da Presidenta Dilma Rousseff a Portugal – Coimbra e Lisboa, 29 e 30 de março de 2011 – Programa de Imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/viagem-da-presidenta-dilma-rousseff-a-portugal-coimbra-e-lisboa-29-e-30-de-marco-de-2011-programa-de-imprensa,28/03/2011,18h58,31/10/2022,17h26,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Viagem da Presidenta Dilma Rousseff a Portugal – Coimbra e Lisboa, 29 e 30 de março de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/viagem-da-presidenta-dilma-rousseff-a-portugal-coimbra-e-lisboa-29-e-30-de-marco-de-2011,28/03/2011,17h44,31/10/2022,17h26,2011,Março,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Contencioso na OMC entre Brasil e Estados Unidos sobre medidas antidumping aplicadas sobre a importação de suco de laranja brasileiro (DS382) – Divulgação do Relatório Final do Painel,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/contencioso-na-omc-entre-brasil-e-estados-unidos-sobre-medidas-antidumping-aplicadas-sobre-a-importacao-de-suco-de-laranja-brasileiro-ds382-divulgacao-do-relatorio-final-do-painel,25/03/2011,13h34,31/10/2022,17h26,2011,Março,N/A,Sem categoria
